price,bedrooms,bathrooms,m2_living,m2_lot,floors,waterfront,condition,grade,m2_basement,yr_built,yr_renovated,zip,lat,long
382500,3,2.0,106,575,1.0,0,3,7,0,1952,2006,98155,47.7489,-122.28399999999999
375000,4,2.75,132,681,1.0,0,3,7,37,1982,0,98106,47.5346,-122.344
276000,1,0.75,34,166,1.0,0,5,5,0,1923,0,98117,47.6778,-122.389
328000,3,1.0,82,549,1.0,0,3,7,0,1950,0,98155,47.7518,-122.279
840500,4,2.25,211,1120,1.0,1,3,7,74,1948,0,98178,47.5114,-122.245
270000,3,1.5,174,869,1.0,0,3,7,74,1957,0,98146,47.4829,-122.34100000000001
635000,4,1.75,226,696,2.0,0,4,8,0,1952,0,98177,47.7256,-122.367
255000,3,1.0,123,563,1.5,0,4,7,0,1920,0,98108,47.5272,-122.322
861000,3,2.0,232,364,1.0,0,5,8,115,1931,0,98105,47.6693,-122.289
380000,2,1.0,64,445,1.0,0,4,6,0,1926,0,98125,47.7139,-122.288
650000,3,2.5,216,345,2.0,0,3,7,56,2003,0,98117,47.6767,-122.365
311000,3,1.0,103,794,1.0,0,3,7,0,1942,0,98125,47.7077,-122.314
336750,4,2.25,158,718,1.0,0,3,8,34,1955,0,98146,47.5119,-122.337
479000,2,2.5,159,95,3.5,0,3,8,0,2008,0,98118,47.5594,-122.285
466000,3,2.25,173,670,1.0,0,3,7,55,1962,0,98155,47.7574,-122.322
1311000,4,3.75,321,518,2.0,0,3,9,81,2014,0,98103,47.6685,-122.33200000000001
546000,4,3.0,165,331,1.5,0,3,8,0,1901,0,98122,47.6117,-122.31299999999999
300000,4,1.75,167,461,1.0,0,4,6,58,1926,0,98108,47.5569,-122.31
340000,2,1.75,138,383,1.0,0,4,7,26,1947,0,98103,47.7006,-122.35
760000,4,2.5,223,946,1.0,0,3,8,66,1958,0,98146,47.4871,-122.36
564000,4,1.75,180,565,1.0,0,4,7,64,1960,0,98115,47.6968,-122.29899999999999
299980,4,1.5,145,941,1.0,0,3,6,73,1945,2008,98178,47.5002,-122.24600000000001
257000,2,1.0,71,1020,1.0,0,4,6,0,1947,0,98155,47.7482,-122.321
518500,4,3.0,195,508,1.5,0,3,8,64,1985,0,98125,47.7085,-122.286
526000,4,1.75,204,584,1.0,0,3,7,102,1959,0,98125,47.7136,-122.29
254500,2,1.0,106,1035,1.0,0,3,6,0,1920,0,98178,47.486000000000004,-122.264
575000,2,1.0,90,337,1.0,0,5,7,0,1909,0,98105,47.6645,-122.288
365000,2,1.5,75,117,2.0,0,3,7,0,2009,0,98144,47.5925,-122.295
497950,4,2.5,179,276,2.0,0,3,7,37,1998,0,98118,47.565,-122.281
334000,2,1.0,82,552,1.0,0,3,6,0,1941,0,98118,47.5437,-122.281
453500,4,1.75,184,555,1.0,0,3,7,64,1959,0,98146,47.5132,-122.389
1220000,4,3.75,324,363,1.5,0,5,8,121,1913,0,98109,47.6424,-122.348
400000,2,1.0,90,196,1.0,0,4,6,11,1918,0,98117,47.6769,-122.366
915000,3,2.75,312,644,1.0,0,4,8,152,1979,0,98116,47.5701,-122.40799999999999
525000,2,1.5,88,662,1.0,0,3,7,0,1910,1987,98199,47.648999999999994,-122.40299999999999
383000,4,2.5,170,765,1.0,0,3,7,60,1962,0,98155,47.7717,-122.29
320000,2,1.0,111,648,1.0,0,3,7,0,1952,0,98155,47.745,-122.29700000000001
290000,4,1.75,167,2028,2.5,0,4,7,0,1918,0,98155,47.7606,-122.28
352900,2,1.5,114,174,2.0,0,3,7,0,2002,0,98144,47.5915,-122.295
360000,2,1.75,123,97,3.0,0,3,8,0,2009,0,98133,47.7053,-122.34299999999999
700000,4,1.75,172,552,1.0,0,5,8,18,1949,0,98199,47.6435,-122.399
269500,2,1.0,74,110,2.0,0,3,7,0,1999,0,98103,47.6969,-122.34700000000001
1800000,5,3.75,397,3597,2.0,1,3,8,0,1938,0,98155,47.7519,-122.27600000000001
779000,2,2.25,196,545,1.0,0,3,8,28,1950,0,98115,47.6792,-122.275
724000,2,1.0,144,460,1.5,0,4,7,0,1942,0,98117,47.7006,-122.38600000000001
431000,4,2.5,133,331,1.5,0,3,7,18,1902,0,98144,47.5985,-122.29799999999999
727160,7,3.75,213,460,2.0,0,3,8,0,1984,0,98117,47.6781,-122.376
519000,3,1.75,184,523,1.0,0,4,7,85,1903,0,98117,47.6805,-122.366
1100005,4,2.75,314,713,1.0,0,5,8,156,1958,0,98116,47.5718,-122.406
388000,3,1.75,124,214,3.0,0,3,7,0,1999,0,98103,47.6965,-122.35
1047000,4,3.5,322,368,2.0,0,3,10,86,2000,0,98112,47.628,-122.29899999999999
325000,2,1.0,74,668,1.0,0,3,7,0,1953,0,98126,47.5359,-122.367
402000,3,1.75,145,564,1.5,0,5,7,0,1947,0,98125,47.7192,-122.32
370000,3,1.5,144,623,1.0,0,4,6,46,1927,0,98133,47.7024,-122.35
482500,4,3.0,150,702,1.0,0,5,7,48,1990,0,98125,47.7168,-122.30799999999999
295000,3,2.25,122,662,1.0,0,3,7,40,1974,0,98146,47.5102,-122.36399999999999
910000,3,2.0,248,563,1.0,0,4,8,124,1962,0,98115,47.6731,-122.32700000000001
565000,4,2.0,190,734,1.5,0,4,7,0,1940,0,98146,47.5092,-122.38600000000001
125000,2,1.0,75,771,1.0,0,4,5,0,1942,0,98146,47.5033,-122.35799999999999
2300000,4,4.75,365,900,2.0,0,4,11,53,1928,0,98119,47.6312,-122.366
439950,3,2.5,163,264,2.0,0,3,8,0,1990,0,98116,47.5631,-122.397
207000,3,2.5,140,235,2.0,0,3,7,0,2005,0,98108,47.5245,-122.33
730000,4,1.0,172,459,1.5,0,4,7,18,1940,0,98199,47.6437,-122.396
750000,3,3.75,226,702,1.0,0,5,8,48,1976,0,98177,47.7147,-122.37299999999999
715000,4,1.0,157,557,1.5,0,3,7,28,1913,0,98118,47.5569,-122.288
620000,4,2.25,174,396,1.5,0,3,7,50,1918,0,98103,47.6649,-122.337
525000,4,1.75,147,681,1.0,0,3,7,36,1973,0,98125,47.7111,-122.309
589500,4,1.5,324,454,1.5,0,4,8,115,1929,0,98108,47.5655,-122.315
400000,4,1.75,167,897,2.0,0,4,7,0,1977,0,98155,47.7681,-122.311
310000,3,2.0,119,566,1.0,0,5,6,0,1950,0,98118,47.5181,-122.257
435000,2,1.0,88,575,1.0,0,4,6,20,1940,0,98126,47.5378,-122.375
430000,3,1.5,133,673,1.0,0,3,7,0,1961,0,98133,47.7725,-122.34899999999999
790000,4,3.5,250,276,2.0,0,3,9,43,2014,0,98136,47.5371,-122.38799999999999
250000,4,2.75,177,653,1.0,0,3,7,73,1992,0,98106,47.538999999999994,-122.35600000000001
1120000,5,1.5,234,613,2.0,0,4,8,18,1954,0,98136,47.5144,-122.39299999999999
383900,3,1.5,147,740,1.0,0,4,7,51,1965,0,98133,47.7471,-122.337
383000,5,2.0,210,529,1.0,0,4,8,105,1951,0,98116,47.5672,-122.39
275000,3,2.0,127,322,2.0,0,3,7,0,1971,0,98118,47.5558,-122.27
700000,3,3.5,279,1063,2.0,0,3,8,0,1971,2011,98146,47.5051,-122.381
190000,3,1.75,124,678,1.0,0,4,6,0,1912,0,98118,47.5336,-122.27799999999999
300000,3,1.75,124,678,1.0,0,4,6,0,1912,0,98118,47.5336,-122.27799999999999
540000,3,2.0,135,156,2.0,0,3,8,43,2007,0,98115,47.6743,-122.316
227000,2,1.0,96,837,1.0,0,4,7,0,1937,0,98133,47.7407,-122.34700000000001
260000,2,1.0,130,520,1.5,0,3,6,0,1918,0,98118,47.5159,-122.258
797000,3,2.5,126,176,2.0,0,3,9,0,1907,2011,98109,47.6375,-122.354
723000,4,2.25,224,437,1.5,0,3,8,74,1928,0,98116,47.5904,-122.389
375000,3,1.75,132,774,1.0,0,4,7,33,1928,0,98125,47.7218,-122.29899999999999
388000,3,1.75,162,853,1.0,0,4,7,0,1962,0,98146,47.4977,-122.35799999999999
249950,5,2.0,159,678,1.0,0,4,6,0,1944,0,98178,47.4953,-122.238
390000,5,1.75,211,727,1.0,0,4,7,101,1965,0,98133,47.7577,-122.35799999999999
319500,4,2.75,230,469,1.5,0,4,7,99,1907,0,98108,47.523,-122.33200000000001
265000,5,1.75,145,487,1.0,0,3,6,55,1913,0,98118,47.5677,-122.29
740000,4,2.25,205,552,1.5,0,3,8,39,1928,0,98199,47.6464,-122.391
359000,3,1.5,143,458,1.0,0,3,7,43,1978,0,98133,47.7035,-122.34
259950,2,1.0,73,745,1.0,0,3,6,0,1947,0,98125,47.7159,-122.305
455000,2,1.5,116,469,1.0,0,3,7,0,1941,0,98115,47.6914,-122.288
599995,3,1.0,149,276,1.5,0,5,7,0,1928,0,98103,47.6888,-122.34700000000001
910000,3,3.5,278,376,2.0,0,3,9,86,1954,2004,98199,47.651,-122.40899999999999
375000,3,1.0,110,497,1.0,0,3,6,0,1937,0,98117,47.6969,-122.368
500000,4,2.0,182,414,2.0,0,4,7,0,1910,0,98107,47.6728,-122.37899999999999
1715000,4,2.5,282,663,2.0,0,4,10,37,1927,0,98112,47.6325,-122.29
1680000,5,3.5,476,662,3.0,1,3,11,152,1998,0,98155,47.7561,-122.271
570000,2,2.0,105,63,2.0,0,3,8,35,2014,0,98112,47.6205,-122.3
680000,8,2.75,233,442,2.0,0,4,7,105,1901,0,98112,47.6241,-122.305
448500,3,1.75,120,442,2.0,0,4,7,0,1912,0,98136,47.5457,-122.383
346000,3,1.75,146,887,1.5,0,4,6,0,1953,0,98155,47.754,-122.321
779000,3,1.75,183,515,1.0,0,3,8,61,1941,0,98199,47.65,-122.415
1850000,4,3.25,268,173,2.0,0,5,9,99,1914,0,98122,47.61600000000001,-122.28200000000001
371000,2,1.5,102,109,3.0,0,3,8,0,2000,0,98107,47.6711,-122.37700000000001
343000,4,1.75,211,947,1.0,0,3,7,87,1960,0,98146,47.5045,-122.369
825000,3,2.5,313,3533,1.0,0,3,8,141,1955,2015,98177,47.7611,-122.37200000000001
645000,3,3.75,189,552,2.0,0,5,7,46,1910,0,98103,47.6873,-122.33200000000001
300000,3,2.0,66,699,1.0,0,5,6,0,1947,0,98106,47.5483,-122.36
326000,2,1.0,111,684,1.0,0,3,6,40,1940,0,98155,47.7376,-122.322
422500,3,2.0,120,207,2.0,0,3,7,0,1988,0,98103,47.6923,-122.33200000000001
605000,4,1.5,173,322,1.0,0,4,7,74,1926,0,98103,47.6835,-122.34700000000001
640000,3,3.0,144,135,3.0,0,3,8,0,2006,0,98103,47.6604,-122.352
715000,4,3.0,183,552,2.0,0,4,8,22,1922,0,98136,47.5374,-122.39
960000,4,3.0,422,842,2.0,0,3,10,101,1981,0,98177,47.7234,-122.37200000000001
812000,3,2.0,181,315,2.0,0,5,8,0,1913,0,98103,47.6762,-122.354
656500,4,2.0,249,437,1.0,0,4,7,115,1919,0,98115,47.6756,-122.305
255000,2,1.5,85,147,2.0,0,3,7,0,1995,0,98133,47.7081,-122.34200000000001
280500,3,1.0,112,418,1.0,0,3,7,30,1952,0,98108,47.5387,-122.294
295000,3,1.75,132,368,1.0,0,4,7,36,1979,0,98106,47.5329,-122.354
700000,4,1.75,223,48,1.5,0,3,7,0,1900,0,98112,47.6209,-122.302
508300,3,1.0,107,549,1.0,0,3,7,26,1930,0,98115,47.6844,-122.306
485000,3,1.5,172,722,1.0,0,3,7,52,1962,0,98125,47.7045,-122.281
540000,7,5.75,340,704,2.0,0,3,8,0,1948,1984,98155,47.7393,-122.289
525000,4,2.0,158,561,1.0,0,4,7,79,1949,0,98115,47.6765,-122.287
525000,3,2.25,161,173,3.0,0,3,8,0,2001,0,98107,47.6722,-122.391
325000,2,2.25,143,210,2.0,0,3,8,0,2007,0,98106,47.5398,-122.369
550000,4,1.0,132,331,1.5,0,4,7,0,1924,0,98116,47.5694,-122.385
315000,3,1.0,111,782,1.5,0,3,7,0,1958,0,98106,47.5389,-122.353
500000,2,1.0,88,460,1.0,0,4,7,0,1900,0,98107,47.6755,-122.367
1690000,3,1.75,313,825,1.0,0,5,9,145,1957,0,98105,47.6569,-122.273
407500,4,2.5,175,835,2.0,0,3,7,0,1988,0,98133,47.7776,-122.352
642000,3,1.0,96,412,1.0,0,3,7,16,1924,0,98109,47.6461,-122.35600000000001
750000,3,2.0,167,460,1.5,0,4,8,9,1941,0,98116,47.5845,-122.395
855000,5,1.5,178,414,1.5,0,3,8,0,1929,0,98112,47.6401,-122.303
579000,3,1.0,146,497,1.0,0,3,8,29,1948,0,98118,47.5509,-122.26100000000001
989000,6,4.5,352,442,3.0,0,3,9,72,1919,2004,98119,47.6404,-122.361
426000,2,1.0,150,707,1.0,0,3,7,74,1947,0,98125,47.7092,-122.291
310000,4,2.0,172,552,1.5,0,3,7,0,1956,0,98125,47.7155,-122.315
449000,4,2.0,172,552,1.5,0,3,7,0,1956,0,98125,47.7155,-122.315
375000,2,1.0,90,360,1.0,0,4,7,0,1919,0,98118,47.5589,-122.29
1187500,3,2.25,263,978,1.0,0,3,10,86,1976,0,98115,47.6915,-122.273
336000,1,1.0,107,460,2.0,0,3,7,0,2000,0,98144,47.5883,-122.311
133000,5,2.0,132,515,1.5,0,3,6,0,1947,0,98118,47.5192,-122.266
440000,5,2.0,132,515,1.5,0,3,6,0,1947,0,98118,47.5192,-122.266
294450,4,2.25,129,675,1.0,0,3,7,9,1961,0,98155,47.7565,-122.305
380000,4,2.0,157,920,1.0,0,3,7,0,1950,0,98108,47.5472,-122.3
784000,4,2.75,326,652,1.5,0,4,8,144,1947,0,98199,47.6467,-122.39399999999999
700000,4,1.75,179,657,1.0,1,3,7,74,1957,0,98178,47.5121,-122.24799999999999
280000,3,2.0,94,82,2.0,0,3,7,28,2009,0,98126,47.5434,-122.375
540000,3,2.5,127,94,2.0,0,3,8,20,2008,0,98122,47.6148,-122.309
1300000,4,3.25,214,891,2.0,0,3,9,0,1918,0,98112,47.6264,-122.28299999999999
500000,3,1.5,198,368,1.5,0,3,7,63,1928,0,98144,47.5733,-122.31200000000001
1335000,4,1.75,212,1227,1.5,1,3,7,0,1934,1958,98125,47.7308,-122.28200000000001
696000,6,3.25,267,589,2.0,0,4,8,55,1977,0,98199,47.6464,-122.40100000000001
465000,3,2.25,181,1020,1.0,0,4,8,73,1967,0,98155,47.7651,-122.277
319000,2,1.0,72,761,1.0,0,4,6,0,1924,0,98115,47.7,-122.3
719000,4,2.75,203,313,1.5,0,5,7,68,1926,0,98115,47.6826,-122.311
229000,3,1.0,146,574,1.0,0,3,7,49,1956,0,98146,47.4936,-122.337
395000,3,2.25,164,890,1.0,0,3,8,40,1960,0,98133,47.7774,-122.35
510250,3,1.75,129,368,1.0,0,3,7,49,1951,0,98117,47.6913,-122.381
535000,2,2.0,126,352,1.0,0,3,7,32,1952,0,98199,47.652,-122.404
710000,3,2.75,203,705,1.0,0,4,7,69,1968,0,98116,47.5619,-122.4
395000,2,1.0,86,587,1.0,0,4,7,0,1940,0,98115,47.6915,-122.321
237500,2,1.0,75,781,1.0,0,3,6,0,1949,0,98155,47.7389,-122.324
464000,3,2.0,150,603,1.0,0,5,7,72,1912,0,98126,47.5452,-122.37899999999999
495000,3,1.75,163,927,1.0,0,3,8,0,1968,0,98125,47.7218,-122.306
257500,1,1.0,65,558,1.0,0,4,6,0,1916,0,98118,47.5621,-122.28299999999999
640000,33,1.75,149,552,1.0,0,5,7,53,1947,0,98103,47.6878,-122.331
596000,2,1.0,96,449,1.0,0,3,7,0,1910,1975,98115,47.6809,-122.311
435000,2,1.5,83,115,3.0,0,3,7,0,2001,0,98115,47.6774,-122.325
251000,2,1.0,77,724,1.0,0,3,6,0,1949,0,98155,47.7389,-122.32600000000001
435000,2,1.0,113,350,1.0,0,3,7,0,1928,0,98115,47.6797,-122.292
827235,3,1.75,160,788,1.0,0,3,8,22,1948,0,98199,47.6475,-122.40899999999999
249950,4,1.0,119,460,1.5,0,3,7,0,1957,0,98146,47.513000000000005,-122.35799999999999
449000,4,2.0,144,480,1.0,0,3,7,0,1959,0,98115,47.6905,-122.305
500000,2,1.0,103,296,1.0,0,4,7,0,1923,0,98103,47.6588,-122.344
254950,2,1.0,64,745,1.0,0,3,6,0,1949,0,98155,47.7492,-122.311
350000,3,1.0,128,443,1.0,0,4,7,44,1926,0,98133,47.70399999999999,-122.34299999999999
300000,3,2.5,156,329,2.0,0,3,7,0,2000,0,98108,47.5418,-122.295
994000,3,2.25,231,583,1.5,0,5,8,64,1932,0,98199,47.6496,-122.391
315000,3,1.5,156,742,1.0,0,3,7,41,1956,0,98155,47.7384,-122.324
373000,3,1.0,163,526,1.5,0,4,7,58,1926,0,98126,47.5546,-122.37700000000001
415000,4,3.5,280,656,2.0,0,3,8,74,2002,0,98178,47.492,-122.225
313000,3,1.75,121,571,1.0,0,5,7,0,1948,0,98133,47.7412,-122.34299999999999
431500,3,3.5,175,148,2.0,0,3,8,43,2008,0,98136,47.544,-122.385
415000,3,1.5,112,77,1.5,0,4,6,0,1950,0,98103,47.6981,-122.34100000000001
325000,2,1.0,98,467,1.0,0,5,6,0,1942,0,98106,47.5224,-122.35
690000,4,1.5,181,422,2.5,0,3,7,0,1909,0,98103,47.666000000000004,-122.33200000000001
960000,4,2.5,259,546,1.0,0,5,9,97,1952,0,98116,47.5706,-122.40299999999999
235000,2,1.0,111,865,1.0,0,2,6,0,1949,0,98106,47.5342,-122.36
1636000,3,2.5,286,622,2.0,0,4,9,52,1946,0,98115,47.6886,-122.27600000000001
765000,3,1.75,195,460,2.0,0,3,7,13,1920,2010,98103,47.6666,-122.331
525000,3,3.5,126,162,2.0,0,3,8,17,2000,0,98119,47.6511,-122.368
345000,3,1.75,183,520,1.0,0,3,7,62,1963,0,98178,47.5086,-122.25200000000001
500000,3,1.5,121,745,1.0,0,4,7,0,1951,0,98177,47.7194,-122.37100000000001
392500,4,2.0,179,740,1.0,0,3,7,0,1961,0,98125,47.7074,-122.29
655500,4,3.5,311,766,2.0,0,3,8,0,2000,0,98177,47.7741,-122.37899999999999
325000,3,1.0,120,817,1.0,0,3,7,35,1950,0,98155,47.7465,-122.32600000000001
850000,2,1.5,203,460,1.0,0,3,8,63,1951,0,98122,47.6122,-122.288
222000,2,1.0,76,634,1.0,0,3,7,0,1950,0,98125,47.7234,-122.32799999999999
469000,3,3.25,128,118,2.0,0,3,8,23,2005,0,98107,47.6735,-122.375
180000,5,1.0,134,1079,1.5,0,3,6,16,1936,0,98146,47.5039,-122.361
360000,3,1.5,125,552,1.0,0,3,6,46,1911,0,98103,47.6846,-122.345
615000,4,1.0,123,185,1.5,0,3,7,0,1931,0,98119,47.6357,-122.37299999999999
317000,3,1.0,107,811,1.0,0,3,7,0,1952,0,98125,47.7257,-122.329
345000,3,1.0,102,575,1.0,0,3,7,0,1956,0,98115,47.6977,-122.292
608000,3,1.5,206,345,1.0,0,3,7,94,1952,0,98103,47.6624,-122.336
500000,2,2.0,115,309,1.0,0,3,7,0,1957,0,98103,47.6526,-122.34899999999999
652600,4,2.5,204,543,2.0,0,3,8,0,2014,0,98117,47.6956,-122.36
447000,2,1.0,70,555,1.0,0,3,6,0,1920,0,98136,47.5443,-122.382
825000,3,1.75,191,460,2.0,0,5,8,0,1906,0,98103,47.6717,-122.35600000000001
765000,3,1.5,138,470,2.0,0,5,8,0,1984,0,98122,47.6118,-122.28399999999999
509000,4,2.0,180,199,1.5,0,4,7,64,1926,0,98103,47.6545,-122.344
465000,5,1.5,168,828,1.0,0,3,7,74,1955,0,98155,47.7488,-122.292
564000,3,1.75,182,575,1.0,0,5,7,82,1910,0,98136,47.553999999999995,-122.385
384500,2,1.0,104,482,1.0,0,4,6,0,1942,0,98146,47.5103,-122.38600000000001
345000,2,1.75,167,774,1.0,0,4,6,84,1948,0,98155,47.7538,-122.32700000000001
747000,3,1.5,157,471,2.0,0,4,7,0,1920,0,98115,47.6801,-122.305
395000,3,1.75,160,572,1.0,0,4,6,0,1954,0,98177,47.762,-122.36200000000001
505000,3,2.5,184,136,3.0,0,3,8,22,2005,0,98102,47.6025,-122.31
392500,3,1.75,142,821,1.0,0,4,7,0,1957,0,98133,47.7762,-122.337
497300,6,2.75,294,846,1.0,0,4,8,147,1953,0,98146,47.492,-122.36399999999999
1280000,4,3.5,277,331,2.0,0,3,9,59,1999,0,98112,47.6341,-122.28399999999999
396500,3,1.5,125,137,2.0,0,3,7,22,2003,0,98199,47.6526,-122.384
532000,3,1.0,102,442,1.5,0,3,7,0,1946,0,98117,47.6857,-122.37799999999999
1400000,4,2.5,324,719,2.0,0,3,10,35,1929,0,98199,47.6429,-122.412
660000,3,3.0,215,273,2.0,0,5,8,17,1925,0,98103,47.6868,-122.348
375000,3,1.75,127,466,1.0,0,3,7,0,1986,0,98133,47.7059,-122.34100000000001
660000,3,2.0,163,749,1.0,0,5,8,0,1952,0,98177,47.7232,-122.37100000000001
226000,2,1.0,139,1828,1.0,0,3,7,0,1951,0,98146,47.4924,-122.34
600000,5,3.5,329,1964,1.5,0,4,8,132,1937,0,98155,47.7646,-122.302
331000,2,1.0,136,571,1.0,0,3,7,37,1950,0,98133,47.773999999999994,-122.351
780000,3,2.0,240,552,1.0,0,5,7,120,1941,0,98115,47.675,-122.289
467000,3,1.0,153,606,1.0,0,5,7,61,1946,0,98133,47.7169,-122.353
399000,3,1.75,149,920,1.5,0,5,6,0,1918,0,98178,47.5091,-122.262
315450,3,1.75,104,690,1.5,0,4,7,0,1908,0,98108,47.5254,-122.318
600000,3,1.0,121,460,1.5,0,3,7,0,1906,0,98103,47.6624,-122.34700000000001
330000,3,1.0,197,463,1.0,0,3,7,0,1957,0,98118,47.5494,-122.274
655000,4,1.75,234,701,1.0,0,3,8,112,1948,0,98116,47.5709,-122.406
437500,3,2.0,162,264,2.0,0,3,7,43,1988,0,98126,47.5602,-122.37799999999999
250000,2,1.0,69,584,1.0,0,3,5,0,1920,0,98103,47.6938,-122.35600000000001
359950,3,1.75,174,837,2.0,0,4,7,0,1952,0,98133,47.7676,-122.339
750000,3,1.75,240,510,1.5,0,3,8,86,1934,0,98117,47.684,-122.376
1220000,4,2.0,284,748,2.5,0,5,8,0,1918,0,98117,47.6851,-122.395
370000,2,1.0,79,464,1.0,0,3,7,0,1956,0,98117,47.6977,-122.365
230000,2,1.0,118,426,1.0,0,3,6,40,1917,0,98118,47.5532,-122.28
210000,3,2.0,168,459,1.0,0,3,7,55,1953,0,98118,47.5145,-122.27
465000,3,1.0,145,347,1.5,0,3,6,0,1900,0,98117,47.6839,-122.361
325000,2,1.75,154,987,1.0,0,3,7,0,1965,0,98178,47.4893,-122.229
650000,6,3.0,272,460,1.0,0,3,8,108,1968,0,98103,47.6971,-122.34100000000001
665000,4,2.75,223,653,1.0,0,5,7,69,1946,0,98177,47.7042,-122.37100000000001
588000,4,1.75,200,529,1.0,0,3,7,74,1975,0,98116,47.5668,-122.383
200000,4,1.0,121,478,1.5,0,3,6,14,1945,0,98126,47.5384,-122.37
499950,3,2.0,125,230,1.0,0,3,7,58,1986,0,98107,47.6753,-122.363
465000,5,3.0,185,668,1.0,0,3,7,66,1990,0,98103,47.6945,-122.33
1200000,3,3.5,397,997,2.0,0,3,10,108,1988,0,98177,47.7735,-122.38600000000001
589000,4,1.0,203,402,2.0,0,3,8,0,1901,0,98122,47.6105,-122.309
600000,4,2.25,254,478,2.0,0,3,7,89,1910,2003,98144,47.589,-122.31299999999999
1425000,2,2.5,204,368,2.0,0,3,9,0,2000,0,98112,47.6364,-122.28
515000,3,3.0,224,295,2.0,0,4,8,74,1982,0,98133,47.7152,-122.34200000000001
550000,4,3.0,217,614,1.0,0,3,8,55,1949,0,98115,47.6919,-122.31299999999999
180000,2,1.0,82,552,1.0,0,2,6,0,1919,0,98178,47.4976,-122.225
290000,2,1.0,94,587,1.0,0,3,7,0,1930,1973,98115,47.6971,-122.31700000000001
393500,3,1.75,147,750,1.0,0,5,7,0,1948,0,98155,47.7397,-122.3
1925000,4,3.75,331,1481,1.0,0,3,9,0,1951,0,98112,47.6308,-122.287
800000,3,2.5,254,871,1.0,0,3,8,92,1956,0,98115,47.676,-122.272
780500,5,1.0,162,392,2.0,0,3,8,0,1902,0,98112,47.6246,-122.31200000000001
680000,3,1.75,100,623,1.0,0,4,7,22,1950,0,98115,47.6934,-122.321
465000,3,1.75,159,743,1.0,0,3,8,35,1971,0,98177,47.7694,-122.367
450000,3,1.0,105,414,1.0,0,3,6,28,1907,0,98144,47.5897,-122.314
290000,2,1.0,86,712,1.0,0,3,6,0,1924,0,98125,47.7091,-122.292
705000,5,3.0,219,460,2.0,0,5,7,0,1909,0,98107,47.6722,-122.389
245000,2,1.0,110,449,1.0,0,3,6,20,1943,0,98106,47.5276,-122.346
456000,4,1.75,154,910,1.0,0,5,7,0,1947,0,98125,47.7249,-122.287
512500,3,2.5,169,264,2.0,0,4,7,0,1997,0,98116,47.562,-122.39299999999999
365000,2,1.0,115,745,1.0,0,4,7,0,1947,0,98125,47.7294,-122.329
450500,3,1.0,130,863,1.0,0,3,7,0,1948,0,98133,47.7161,-122.33
496000,2,1.0,83,852,1.0,0,3,7,0,1946,0,98107,47.6695,-122.36
329950,4,1.0,189,698,1.0,0,3,7,71,1957,0,98178,47.4916,-122.22399999999999
960000,4,2.25,222,420,2.0,0,5,9,56,1929,0,98117,47.6796,-122.402
425000,5,2.5,261,867,1.0,0,4,7,115,1962,0,98155,47.7609,-122.29700000000001
533000,5,2.75,166,348,1.5,0,3,7,37,1926,0,98103,47.6831,-122.34299999999999
218000,3,1.0,81,1675,1.0,0,4,6,0,1945,0,98178,47.5013,-122.244
460000,3,2.0,190,408,1.0,0,3,7,95,1929,0,98126,47.5705,-122.376
255544,3,1.0,125,569,1.5,0,4,6,55,1941,0,98133,47.7503,-122.334
475000,3,2.5,156,837,1.0,0,3,8,50,1998,0,98126,47.5369,-122.37799999999999
465000,2,1.0,67,239,1.0,0,4,6,0,1918,0,98107,47.6751,-122.37899999999999
290000,3,1.0,84,701,1.0,0,3,7,0,1971,0,98106,47.5278,-122.34299999999999
840000,4,2.75,239,253,1.5,0,3,7,90,1936,0,98119,47.6413,-122.35700000000001
1285000,3,2.25,224,846,1.0,0,4,8,0,1950,0,98105,47.6629,-122.26899999999999
326000,4,1.75,211,679,1.0,0,3,7,83,1963,0,98178,47.5034,-122.245
447000,2,1.0,66,690,1.0,0,3,6,0,1925,0,98136,47.5185,-122.39200000000001
750000,4,1.75,246,575,2.0,0,4,8,60,1941,0,98199,47.6499,-122.391
865000,4,2.0,253,508,2.0,0,3,8,57,1901,1987,98119,47.6513,-122.368
399950,5,2.0,254,591,1.0,0,5,7,127,1964,0,98118,47.5396,-122.27600000000001
528000,3,2.75,199,376,1.0,0,3,7,72,1987,0,98126,47.5352,-122.38
614306,2,2.25,203,506,1.0,0,4,8,74,1968,0,98117,47.696999999999996,-122.39
261500,3,1.0,104,331,1.0,0,3,6,0,1908,0,98144,47.5978,-122.29899999999999
439000,3,2.25,205,419,1.5,0,5,8,72,1928,0,98178,47.5078,-122.236
277554,5,2.25,216,1196,1.0,0,3,7,0,1961,0,98178,47.4939,-122.256
1200000,2,2.25,199,1643,2.0,1,4,9,0,1956,0,98146,47.501999999999995,-122.385
420000,4,2.0,156,586,1.0,0,4,7,78,1950,0,98115,47.6973,-122.295
285000,3,2.5,166,231,2.0,0,3,7,0,2001,0,98108,47.5401,-122.29299999999999
216500,2,1.0,65,640,1.0,0,4,6,0,1943,0,98178,47.4886,-122.24600000000001
500000,4,2.5,277,464,2.0,0,3,8,0,2006,0,98133,47.708999999999996,-122.35
646000,4,2.5,213,375,2.0,0,3,8,0,2008,0,98117,47.6937,-122.361
712500,5,2.0,210,497,1.5,0,4,7,86,1947,0,98105,47.6674,-122.279
